Statement,Assertion,Summary (Tavily Answer),Relevant Docs,Final Verdict,Full Analysis,Citations
A choriocarcinoma is a malignant tumor that forms from trophoblast cells and spreads to the muscle layer of the uterus and nearby blood vessels.,A choriocarcinoma is a malignant tumor from trophoblast cells that spreads to the uterine muscle layer and nearby blood vessels.,"A choriocarcinoma is a malignant tumor from trophoblast cells that spreads into the uterus muscle and blood vessels, often metastasizing to the lungs. Treatment focuses on aggressive chemotherapy due to its high metastatic potential.","1. Gestational Trophoblastic Disease Treatment (PDQ®) - NCBI - https://www.ncbi.nlm.nih.gov/books/NBK132724/
2. Gestational Trophoblastic Disease - StatPearls - NCBI Bookshelf - https://www.ncbi.nlm.nih.gov/books/NBK470267/",Correct,"The TAVILY_SUMMARY states that a choriocarcinoma is a malignant tumor originating from trophoblast cells that spreads into the uterus muscle and blood vessels, which is consistent with the assertion.","['https://www.ncbi.nlm.nih.gov/books/NBK132724/', 'https://www.ncbi.nlm.nih.gov/books/NBK470267/']"
"It may also spread to other parts of the body, such as the brain, lungs, liver, kidney, spleen, intestines, pelvis, or vagina.","Choriocarcinoma may spread to the brain, lungs, liver, kidney, spleen, intestines, pelvis, or vagina.","Metastatic gestational trophoblastic disease can spread to the brain, lungs, liver, kidney, spleen, intestines, pelvis, or vagina. Common sites include lungs, liver, and pelvis. Treatment is based on the affected areas.","1. Gestational Trophoblastic Disease Treatment (PDQ®) - NCBI - https://www.ncbi.nlm.nih.gov/books/NBK65977/
2. Gestational Trophoblastic Disease Treatment (PDQ®) - NCBI - https://www.ncbi.nlm.nih.gov/books/NBK132724/",Correct,"The TAVILY_SUMMARY confirms that metastatic gestational trophoblastic disease can spread to the brain, lungs, liver, kidney, spleen, intestines, pelvis, or vagina, directly supporting the assertion.","['https://www.ncbi.nlm.nih.gov/books/NBK65977/', 'https://www.ncbi.nlm.nih.gov/books/NBK132724/']"
"Detection of hCG is also helpful in evaluating trophoblastic disease, including complete and partial hydatidiform moles, postmolar tumors, gestational choriocarcinoma, testicular choriocarcinoma, and placental site trophoblastic disease.","Detection of hCG is helpful in evaluating trophoblastic disease, including complete and partial hydatidiform moles, postmolar tumors, gestational choriocarcinoma, testicular choriocarcinoma, and placental site trophoblastic disease.","hCG detection aids in evaluating trophoblastic diseases, including hydatidiform moles, postmolar tumors, and choriocarcinoma. Elevated hCG levels indicate these conditions. Monitoring hCG levels helps diagnose and manage these diseases.","1. Human Chorionic Gonadotropin - StatPearls - NCBI Bookshelf - https://www.ncbi.nlm.nih.gov/books/NBK532950/
2. Gestational Trophoblastic Disease - StatPearls - NCBI Bookshelf - https://www.ncbi.nlm.nih.gov/books/NBK470267/",Correct,"The TAVILY_SUMMARY confirms that hCG detection is helpful in evaluating trophoblastic diseases, including hydatidiform moles, postmolar tumors, and choriocarcinoma, aligning with the assertion.","['https://www.ncbi.nlm.nih.gov/books/NBK532950/', 'https://www.ncbi.nlm.nih.gov/books/NBK470267/']"
"A total hCG level >100,000 mIU/mL in early pregnancy is highly suggestive of a complete hydatidiform mole.","A total hCG level >100,000 mIU/mL in early pregnancy is highly suggestive of a complete hydatidiform mole.","A total hCG level >100,000 mIU/mL in early pregnancy strongly suggests a complete hydatidiform mole. Extremely high hCG levels can cause the ""hook effect,"" leading to falsely low results. Complete moles typically show very high hCG levels.","1. Hydatidiform Mole - StatPearls - NCBI Bookshelf - https://www.ncbi.nlm.nih.gov/books/NBK459155/
2. Abnormally low hCG in a complete hydatidiform molar pregnancy - https://pmc.ncbi.nlm.nih.gov/articles/PMC3857678/",Correct,"The TAVILY_SUMMARY explicitly states that a total hCG level >100,000 mIU/mL in early pregnancy strongly suggests a complete hydatidiform mole, directly supporting the assertion.","['https://www.ncbi.nlm.nih.gov/books/NBK459155/', 'https://pmc.ncbi.nlm.nih.gov/articles/PMC3857678/']"
"Most hydatidiform moles are benign, but they sometimes become cancer.","Most hydatidiform moles are benign, but some may become cancerous.","Most hydatidiform moles are benign, but some can develop into cancer. Early diagnosis and treatment are crucial to prevent malignant transformation. The risk of cancer progression is low but significant.","1. Hydatidiform moles - PubMed - https://pubmed.ncbi.nlm.nih.gov/2581433/
2. Hydatidiform Mole in a Patient With a Concern for Neoplasia - https://pmc.ncbi.nlm.nih.gov/articles/PMC7544604/",Correct,"The TAVILY_SUMMARY directly states that most hydatidiform moles are benign, but some can develop into cancer, which confirms the assertion.","['https://pubmed.ncbi.nlm.nih.gov/2581433/', 'https://pmc.ncbi.nlm.nih.gov/articles/PMC7544604/']"
"For disease that remains after surgery, treatment is usually chemotherapy.","For residual gestational trophoblastic disease after surgery, treatment is usually chemotherapy.","Chemotherapy is often the treatment for residual disease after surgery, especially in breast cancer. For non-small cell lung cancer (NSCLC), neoadjuvant chemotherapy remains experimental. Adjuvant chemotherapy is considered for patients with residual disease post-surgery.","1. Treatment Strategies for Residual Disease following Neoadjuvant ... - https://pmc.ncbi.nlm.nih.gov/articles/PMC9406771/
2. Recurrence after surgery in patients with NSCLC - PMC - https://pmc.ncbi.nlm.nih.gov/articles/PMC4367696/",Flagged for Review,"While the TAVILY_SUMMARY generally states that chemotherapy is often the treatment for residual disease after surgery, the specific examples provided (breast cancer, non-small cell lung cancer) and the RELEVANT_DOCS_LIST do not explicitly confirm this for *gestational trophoblastic disease*. The KNOWLEDGE_BASE_EXCERPTS also lack relevant information.","['https://pmc.ncbi.nlm.nih.gov/articles/PMC9406771/', 'https://pmc.ncbi.nlm.nih.gov/articles/PMC4367696/']"
"Low-risk gestational choriocarcinoma has almost 100% survival in women treated with chemotherapy, and high-risk gestational choriocarcinoma patients have 91% to 93% survival when utilizing multi-agent chemotherapy with or without radiation and surgery.","Low-risk gestational choriocarcinoma has almost 100% survival with chemotherapy; high-risk patients have 91-93% survival with multi-agent chemotherapy, with or without radiation and surgery.","Low-risk gestational choriocarcinoma has nearly 100% survival with chemotherapy. High-risk cases have 91% to 93% survival with multi-agent chemotherapy, often with additional radiation and surgery. Prognosis depends on FIGO score and stage.","1. Gestational choriocarcinoma FIGO stage III, score 8 (high-risk) in 38 ... - https://pmc.ncbi.nlm.nih.gov/articles/PMC12165762/
2. Gestational trophoblastic neoplasia with concurrent metastasis to ... - https://pmc.ncbi.nlm.nih.gov/articles/PMC10493811/",Correct,"The TAVILY_SUMMARY explicitly states that low-risk gestational choriocarcinoma has nearly 100% survival with chemotherapy, and high-risk cases have 91% to 93% survival with multi-agent chemotherapy, often with additional radiation and surgery, directly matching the assertion.","['https://pmc.ncbi.nlm.nih.gov/articles/PMC12165762/', 'https://pmc.ncbi.nlm.nih.gov/articles/PMC10493811/']"
"Adrenocortical cancer (ACC) is a rare disease with an annual incidence of 0.7-2 cases per million per year and two distinct age distribution peaks, the first occurring in early adulthood and the second between 40-50 years with women being more often affected (55-60%).","Adrenocortical cancer (ACC) is rare, with annual incidence of 0.7-2 cases per million, two age peaks (early adulthood, 40-50 years), and higher prevalence in women (55-60%).","Adrenocortical cancer (ACC) is a rare and aggressive malignancy with an annual incidence of 0.7-2 cases per million. It has two age distribution peaks, one in early adulthood, and another between 40-50 years, with women more often affected.","1. Adrenocortical Carcinoma: The Management of Metastatic Disease - https://pmc.ncbi.nlm.nih.gov/articles/PMC4578298/
2. The Characteristics and Trends in Adrenocortical Carcinoma - https://pmc.ncbi.nlm.nih.gov/articles/PMC6031252/",Correct,"The TAVILY_SUMMARY confirms that Adrenocortical cancer (ACC) is rare with an annual incidence of 0.7-2 cases per million, has two age distribution peaks (early adulthood and 40-50 years), and women are more often affected.","['https://pmc.ncbi.nlm.nih.gov/articles/PMC4578298/', 'https://pmc.ncbi.nlm.nih.gov/articles/PMC6031252/']"
Adrenocortical carcinomas (ACC) are very uncommon; these lesions are less common than cortical adenomas and pheochromocytoma.,"Adrenocortical carcinomas (ACC) are very uncommon, less common than cortical adenomas and pheochromocytoma.","Adrenocortical carcinomas are rare, less common than cortical adenomas and pheochromocytoma, with an incidence of 1-2 per 1 million people annually. They are aggressive tumors often diagnosed at an advanced stage.","1. Adrenocortical Cancer - StatPearls - NCBI Bookshelf - https://www.ncbi.nlm.nih.gov/books/NBK546580/
2. Morphological Characteristics in Endoscopic Ultrasound Imaging - https://pmc.ncbi.nlm.nih.gov/articles/PMC8598390/",Correct,The TAVILY_SUMMARY directly states that adrenocortical carcinomas are rare and less common than cortical adenomas and pheochromocytoma.,"['https://www.ncbi.nlm.nih.gov/books/NBK546580/', 'https://pmc.ncbi.nlm.nih.gov/articles/PMC8598390/']"
The worldwide incidence of ACC is 0.5 to 2 per 1 million people annually.,Worldwide annual incidence of adrenocortical carcinoma (ACC) is 0.5 to 2 per 1 million people.,"The worldwide incidence of adrenocortical carcinoma is 0.5 to 2 per 1 million people annually. It is a rare and aggressive cancer, accounting for a small fraction of cancer-related deaths. The disease often presents as an abdominal mass.","1. Adrenocortical Cancer - PubMed - https://pubmed.ncbi.nlm.nih.gov/31536189/
2. Adrenocortical Cancer - StatPearls - NCBI Bookshelf - https://www.ncbi.nlm.nih.gov/books/NBK546580/",Correct,The TAVILY_SUMMARY explicitly confirms the worldwide incidence of adrenocortical carcinoma as 0.5 to 2 per 1 million people annually.,"['https://pubmed.ncbi.nlm.nih.gov/31536189/', 'https://www.ncbi.nlm.nih.gov/books/NBK546580/']"
"However, this neoplasia accounts for 0.02 to 0.2% of all cancer-related deaths.",Adrenocortical carcinoma accounts for 0.02 to 0.2% of all cancer-related deaths.,"Adrenocortical carcinoma accounts for 0.02 to 0.2% of all cancer-related deaths. It is rare, with an incidence of 0.5 to 2 per 1 million people annually. This aggressive cancer often presents as an abdominal mass.","1. Adrenocortical Cancer - PubMed - https://pubmed.ncbi.nlm.nih.gov/31536189/
2. Adrenocortical Cancer - StatPearls - NCBI Bookshelf - https://www.ncbi.nlm.nih.gov/books/NBK546580/",Correct,The TAVILY_SUMMARY directly states that adrenocortical carcinoma accounts for 0.02 to 0.2% of all cancer-related deaths.,"['https://pubmed.ncbi.nlm.nih.gov/31536189/', 'https://www.ncbi.nlm.nih.gov/books/NBK546580/']"
Adrenocortical carcinomas are very aggressive lesions and in some cases may be functional and present with Cushing syndrome and/or virilization.,"Adrenocortical carcinomas are aggressive lesions; some are functional, presenting with Cushing syndrome and/or virilization.","Adrenocortical carcinomas are aggressive tumors that can cause Cushing syndrome and virilization. They are rare, accounting for a small percentage of cancer deaths. Functional tumors often produce androgens leading to virilization.","1. Adrenocortical Cancer - StatPearls - NCBI Bookshelf - https://www.ncbi.nlm.nih.gov/books/NBK546580/
2. Adrenocortical carcinoma: current state of the art, ongoing ... - https://pmc.ncbi.nlm.nih.gov/articles/PMC8295938/",Correct,The TAVILY_SUMMARY confirms that adrenocortical carcinomas are aggressive tumors and that functional tumors can cause Cushing syndrome and virilization.,"['https://www.ncbi.nlm.nih.gov/books/NBK546580/', 'https://pmc.ncbi.nlm.nih.gov/articles/PMC8295938/']"
"In most cases, ACC is non-functional and presents as an abdominal mass or an incidental finding.","Most adrenocortical carcinomas are non-functional, presenting as an abdominal mass or incidental finding.","Adrenocortical carcinoma is rare, often non-functional, and typically presents as an abdominal mass or found incidentally. It can cause hormone excess or remain asymptomatic until metastasis. Diagnosis relies on imaging and pathology.","1. Adrenocortical Cancer - StatPearls - NCBI Bookshelf - https://www.ncbi.nlm.nih.gov/books/NBK546580/
2. Adrenocortical carcinoma (ACC): diagnosis, prognosis, and treatment - https://pmc.ncbi.nlm.nih.gov/articles/PMC4490795/",Correct,The TAVILY_SUMMARY states that adrenocortical carcinoma is often non-functional and typically presents as an abdominal mass or is found incidentally.,"['https://www.ncbi.nlm.nih.gov/books/NBK546580/', 'https://pmc.ncbi.nlm.nih.gov/articles/PMC4490795/']"
"Although the great majority of ACCs are of sporadic origin, they can also develop as part of familial diseases the most common being the Beckwith-Wiedeman syndrome, the Li-Fraumeni syndrome, the Lynch syndrome, the multiple endocrine neoplasia (MEN) 1, and familial adenomatous polyposis (FAP).","Most adrenocortical carcinomas (ACC) are sporadic but can develop as part of familial diseases including Beckwith-Wiedeman syndrome, Li-Fraumeni syndrome, Lynch syndrome, multiple endocrine neoplasia (MEN) 1, and familial adenomatous polyposis (FAP).","Adrenocortical carcinomas (ACCs) often occur sporadically but can also arise in Beckwith-Wiedemann, Li-Fraumeni, Lynch, MEN1, and familial adenomatous polyposis syndromes. These syndromes increase ACC risk, especially in children and young adults. Genetic screening is recommended for affected individuals.","1. Rare and Unusual Endocrine Cancer Syndromes with Mutated Genes - https://pmc.ncbi.nlm.nih.gov/articles/PMC3053053/
2. Association of Adrenocortical Carcinoma with Familial Cancer ... - https://pmc.ncbi.nlm.nih.gov/articles/PMC3307589/",Correct,"The TAVILY_SUMMARY confirms that ACCs often occur sporadically but can also arise in familial syndromes including Beckwith-Wiedemann, Li-Fraumeni, Lynch, MEN1, and familial adenomatous polyposis.","['https://pmc.ncbi.nlm.nih.gov/articles/PMC3053053/', 'https://pmc.ncbi.nlm.nih.gov/articles/PMC3307589/']"
"No absolute criteria of malignancy exist for lesions confined to the adrenal gland, but a Weiss score of 3 or higher, which is determined by histopathological features, is generally an indicator of malignancy.","A Weiss score of 3 or higher, determined by histopathological features, is a general indicator of malignancy for adrenal gland lesions, despite lacking absolute malignancy criteria.",A Weiss score of 3 or higher indicates adrenal cortical carcinoma. The score is based on histopathological features. A score of 3 or more indicates malignancy.,"1. Overview of the 2022 WHO Classification of Adrenal Cortical Tumors - https://pmc.ncbi.nlm.nih.gov/articles/PMC8920443/
2. Overview of the 2022 WHO Classification of Adrenal Cortical Tumors - https://pubmed.ncbi.nlm.nih.gov/35288842/",Correct,"The TAVILY_SUMMARY states that a Weiss score of 3 or higher, based on histopathological features, indicates adrenal cortical carcinoma and malignancy, which aligns with the assertion.","['https://pmc.ncbi.nlm.nih.gov/articles/PMC8920443/', 'https://pubmed.ncbi.nlm.nih.gov/35288842/']"
ENSAT has shown that KI67 is the most powerful prognostic marker in both localized and advanced ACC and that higher Ki67 levels are consistently associated with worse prognosis.,"ENSAT research shows KI67 is the most powerful prognostic marker in localized and advanced ACC, with higher Ki67 levels consistently associated with worse prognosis.","KI67 is the most powerful prognostic marker for adrenocortical carcinoma (ACC), indicating worse prognosis with higher levels. ENSAT studies confirm its significance in both localized and advanced ACC. Ki67 helps guide treatment decisions and predict recurrence.","1. Adrenocortical carcinoma (ACC): diagnosis, prognosis, and treatment - https://pmc.ncbi.nlm.nih.gov/articles/PMC4490795/
2. Ki-67 as a Predictor of Metastasis in Adrenocortical Carcinoma - https://pmc.ncbi.nlm.nih.gov/articles/PMC12295066/",Correct,"The TAVILY_SUMMARY explicitly states that KI67 is the most powerful prognostic marker for ACC, with ENSAT studies confirming its significance in both localized and advanced ACC and higher levels indicating worse prognosis.","['https://pmc.ncbi.nlm.nih.gov/articles/PMC4490795/', 'https://pmc.ncbi.nlm.nih.gov/articles/PMC12295066/']"
Symptoms of adrenocortical carcinoma include pain in the abdomen.,Symptoms of adrenocortical carcinoma include pain in the abdomen.,Adrenocortical carcinoma can cause abdominal pain. Other symptoms include weight gain and muscle weakness. Diagnosis often occurs when the tumor is large.,"1. Adrenocortical Cancer - StatPearls - NCBI Bookshelf - https://www.ncbi.nlm.nih.gov/books/NBK546580/
2. An Unusual Presentation of Adrenocortical Carcinoma (ACC): Panic ... - https://pmc.ncbi.nlm.nih.gov/articles/PMC9438937/",Correct,The TAVILY_SUMMARY explicitly states that adrenocortical carcinoma can cause abdominal pain.,['https://www.ncbi.nlm.nih.gov/books/NBK546580/']
A tumor of the adrenal cortex may be functioning (makes more hormones than normal) or nonfunctioning (does not make more hormones than normal).,Adrenal cortex tumors may be functioning (produce excess hormones) or nonfunctioning (do not produce excess hormones).,"A tumor of the adrenal cortex can be functioning or nonfunctioning. Functioning tumors produce excess hormones, while nonfunctioning tumors do not. Functioning tumors often require treatment.","1. Adrenal Adenoma - StatPearls - NCBI Bookshelf - https://www.ncbi.nlm.nih.gov/books/NBK539906/
2. Adrenocortical Cancer - StatPearls - NCBI Bookshelf - https://www.ncbi.nlm.nih.gov/books/NBK546580/",Correct,The TAVILY_SUMMARY confirms that adrenal cortex tumors can be either functioning (producing excess hormones) or nonfunctioning (not producing excess hormones).,"['https://www.ncbi.nlm.nih.gov/books/NBK539906/', 'https://www.ncbi.nlm.nih.gov/books/NBK546580/']"
Most adrenocortical tumors are functioning.,Most adrenocortical tumors are functioning.,"Most adrenocortical tumors are functioning, producing hormones like cortisol or androgens. Functional tumors often cause symptoms like Cushing syndrome or virilization. Adrenocortical carcinomas are rare but more frequently functional in children.","1. Comparison between functional and non-functional adrenocortical ... - https://pubmed.ncbi.nlm.nih.gov/31543320/
2. Adrenocortical Cancer - StatPearls - NCBI Bookshelf - https://www.ncbi.nlm.nih.gov/books/NBK546580/",Correct,"The TAVILY_SUMMARY states that most adrenocortical tumors are functioning, producing hormones like cortisol or androgens.","['https://pubmed.ncbi.nlm.nih.gov/31543320/', 'https://www.ncbi.nlm.nih.gov/books/NBK546580/']"
The hormones made by functioning tumors may cause certain signs or symptoms of disease.,Hormones produced by functioning adrenocortical tumors may cause specific signs or symptoms of disease.,"Functioning tumors can produce excess hormones, causing symptoms specific to the hormone overproduction. These symptoms vary by the hormone involved and can include headaches, vision loss, and changes in sexual function. Most pituitary tumors are functioning.","1. Pituitary Tumors Treatment (PDQ®) - NCBI - https://www.ncbi.nlm.nih.gov/books/NBK65931/
2. Hypopituitarism - StatPearls - NCBI Bookshelf - https://www.ncbi.nlm.nih.gov/books/NBK470414/",Correct,"The TAVILY_SUMMARY indicates that functioning tumors produce excess hormones, which cause symptoms specific to the hormone overproduction.","['https://www.ncbi.nlm.nih.gov/books/NBK65931/', 'https://www.ncbi.nlm.nih.gov/books/NBK470414/']"
Signs and symptoms of adrenocortical carcinoma include a lump or pain in the abdomen.,Pediatric adrenocortical carcinoma signs and symptoms include an abdominal lump or pain.,Adrenocortical carcinoma symptoms include abdominal pain and a palpable lump. Nearly 30-40% of patients experience these signs.,"1. Adrenocortical Cancer - StatPearls - NCBI Bookshelf - https://www.ncbi.nlm.nih.gov/books/NBK546580/
2. Adrenocortical Carcinoma - Endotext - NCBI Bookshelf - https://www.ncbi.nlm.nih.gov/books/NBK278924/",Correct,The TAVILY_SUMMARY explicitly lists abdominal pain and a palpable lump as symptoms of adrenocortical carcinoma.,"['https://www.ncbi.nlm.nih.gov/books/NBK546580/', 'https://www.ncbi.nlm.nih.gov/books/NBK278924/']"
Most tumors of the adrenal cortex in children are functioning tumors.,Most adrenal cortex tumors in children are functioning tumors.,"Most adrenal cortex tumors in children are functioning, often producing androgens. Adrenocortical carcinomas are common in children, more so than in adults. Benign tumors like adenomas are also present.","1. Adrenocortical Cancer - StatPearls - NCBI Bookshelf - https://www.ncbi.nlm.nih.gov/books/NBK546580/
2. Clinical features and treatment options for pediatric adrenal ... - https://pmc.ncbi.nlm.nih.gov/articles/PMC10943841/",Correct,"The TAVILY_SUMMARY states that most adrenal cortex tumors in children are functioning, often producing androgens.","['https://www.ncbi.nlm.nih.gov/books/NBK546580/', 'https://pmc.ncbi.nlm.nih.gov/articles/PMC10943841/']"
The extra hormones made by functioning tumors may cause certain signs or symptoms of disease and these depend on the type of hormone made by the tumor.,"Extra hormones from pediatric functioning adrenal tumors may cause disease signs/symptoms, which depend on the specific hormone type produced.","Functioning tumors produce extra hormones causing specific symptoms based on the hormone type. Common symptoms include headaches, vision loss, and changes in menstrual cycles or sexual function. Most pituitary tumors are functioning.","1. Pituitary Tumors Treatment (PDQ®) - NCBI - https://www.ncbi.nlm.nih.gov/books/NBK65931/
2. Hypopituitarism - StatPearls - NCBI Bookshelf - https://www.ncbi.nlm.nih.gov/books/NBK470414/",Correct,"The TAVILY_SUMMARY confirms that functioning tumors produce extra hormones, and the resulting symptoms are specific to the type of hormone overproduced.","['https://www.ncbi.nlm.nih.gov/books/NBK65931/', 'https://www.ncbi.nlm.nih.gov/books/NBK470414/']"
The median overall survival (OS) of all ACC patients is about 3-4 years.,The median overall survival (OS) for all adrenocortical carcinoma (ACC) patients is approximately 3-4 years.,The median overall survival for all patients with adrenocortical carcinoma is about 3-4 years. Higher disease stages correlate with poorer outcomes. Advanced age and higher tumor stage are significant prognostic factors.,"1. Adrenocortical carcinoma: Clinical outcomes and prognosis of 330 ... - https://pmc.ncbi.nlm.nih.gov/articles/PMC4441210/
2. Prognosis of adenoid cystic carcinoma in head and neck region ... - https://pmc.ncbi.nlm.nih.gov/articles/PMC9939215/",Correct,The TAVILY_SUMMARY directly states that the median overall survival for all patients with adrenocortical carcinoma is about 3-4 years.,['https://pmc.ncbi.nlm.nih.gov/articles/PMC4441210/']
"The prognosis is, however, heterogeneous.",Adrenocortical carcinoma prognosis is heterogeneous.,Prognosis is varied and complex. Factors like genetic mutations and treatment types affect outcomes. High-risk patients often have poor prognoses despite advances.,"1. Multiple Myeloma: Heterogeneous in Every Way - PMC - https://pmc.ncbi.nlm.nih.gov/articles/PMC7998947/
2. Factors Influencing Physician Prognosis: A Scoping Review - PMC - https://pmc.ncbi.nlm.nih.gov/articles/PMC9793048/",Correct,"The TAVILY_SUMMARY explicitly states that prognosis is varied and complex, indicating heterogeneity. The KNOWLEDGE_BASE_EXCERPTS also mention 'significant heterogeneity' in the context of cancer prognosis.","['https://pmc.ncbi.nlm.nih.gov/articles/PMC7998947/', 'https://pmc.ncbi.nlm.nih.gov/articles/PMC9793048/']"
Complete surgical resection provides the only means of cure.,Complete surgical resection is the only means of cure for adrenocortical carcinoma.,"Complete surgical resection is the only means of cure for certain cancers, such as non-small cell lung cancer and liver metastases. Achieving complete removal of all cancerous tissue is crucial for a cure. Surgical resection aims to eliminate all gross disease to ensure a curative outcome.","1. The Role of Surgery in Lung Cancer Treatment: Present Indications ... - https://pmc.ncbi.nlm.nih.gov/articles/PMC8345199/
2. Curative versus palliative surgical resection of liver metastases in ... - https://pmc.ncbi.nlm.nih.gov/articles/PMC4244503/",Correct,"The TAVILY_SUMMARY states that complete surgical resection is the only means of cure for certain cancers, implying its critical role in achieving a cure when possible.","['https://pmc.ncbi.nlm.nih.gov/articles/PMC8345199/', 'https://pmc.ncbi.nlm.nih.gov/articles/PMC4244503/']"
"Five-year survival rate is 60-80% for tumors confined to the adrenal space, 35-50% for locally advanced disease, and significantly lower in case of metastatic disease ranging from 0% to 28%.","Adrenocortical carcinoma 5-year survival rates: 60-80% for confined tumors, 35-50% for locally advanced disease, and 0-28% for metastatic disease.","Five-year survival for adrenal tumors is 60-80% when confined, 35-50% for locally advanced, and 0-28% for metastatic disease. Complete surgical resection is the only cure. Prognosis depends on stage and tumor grade.","1. Adrenocortical Carcinoma - Endotext - NCBI Bookshelf - https://www.ncbi.nlm.nih.gov/books/NBK278924/
2. Current Issues in the Diagnosis and Management of Adrenocortical ... - https://www.ncbi.nlm.nih.gov/books/NBK279009/",Correct,"The TAVILY_SUMMARY explicitly states the 5-year survival rates for adrenocortical carcinoma as 60-80% for confined tumors, 35-50% for locally advanced disease, and 0-28% for metastatic disease, which matches the assertion.","['https://www.ncbi.nlm.nih.gov/books/NBK278924/', 'https://www.ncbi.nlm.nih.gov/books/NBK279009/']"
Complete surgical resection remains the primary treatment for localized disease.,Complete surgical resection is the primary treatment for localized adrenocortical carcinoma.,Complete surgical resection is the primary treatment for localized disease. Advances in surgical techniques have improved resection rates. Personalized surgical planning is crucial for optimal outcomes.,"1. Comprehensive treatment strategy for improving surgical resection ... - https://pmc.ncbi.nlm.nih.gov/articles/PMC11491436/
2. Surgical resection of metastatic melanoma in the era of ... - https://pmc.ncbi.nlm.nih.gov/articles/PMC6094597/",Correct,"The TAVILY_SUMMARY confirms that complete surgical resection is the primary treatment for localized disease, aligning with the assertion.","['https://pmc.ncbi.nlm.nih.gov/articles/PMC11491436/', 'https://pmc.ncbi.nlm.nih.gov/articles/PMC6094597/']"
"For advanced or metastatic disease, treatment options include chemotherapy (often mitotane-based regimens), radiation therapy, and supportive care.","Treatment options for advanced or metastatic adrenocortical carcinoma include chemotherapy (often mitotane-based), radiation therapy, and supportive care.","For advanced or metastatic disease, treatment includes chemotherapy, radiation therapy, and supportive care. Mitotane-based regimens are often used for chemotherapy. Immunotherapy and targeted therapy are also options.","1. Targeting metastatic cancer - PMC - https://pmc.ncbi.nlm.nih.gov/articles/PMC7895475/
2. Emerging strategies for treating metastasis - PMC - PubMed Central - https://pmc.ncbi.nlm.nih.gov/articles/PMC8064405/",Correct,"The TAVILY_SUMMARY explicitly states that treatment for advanced or metastatic disease includes chemotherapy (often mitotane-based regimens), radiation therapy, and supportive care, which matches the assertion.","['https://pmc.ncbi.nlm.nih.gov/articles/PMC7895475/', 'https://pmc.ncbi.nlm.nih.gov/articles/PMC8064405/']"
"Treatment of stage IV adrenocortical carcinoma may include chemotherapy or combination chemotherapy, radiation therapy to bones or other sites where cancer has spread, and surgery to remove cancer that has spread to tissues near the adrenal cortex as palliative therapy to relieve symptoms and improve the quality of life.","Treatment for stage IV adrenocortical carcinoma may include chemotherapy, radiation therapy to metastatic sites, and palliative surgery to remove nearby spread cancer for symptom relief and quality of life improvement.","Treatment for stage IV adrenocortical carcinoma includes chemotherapy, radiation therapy for symptom relief, and surgery to remove spread to nearby tissues. Palliative care aims to improve quality of life. Survival rates are generally low.","1. Adrenocortical Carcinoma Treatment (PDQ®) - NCBI - https://www.ncbi.nlm.nih.gov/books/NBK65956/
2. Adrenocortical Carcinoma: The Management of Metastatic Disease - https://pmc.ncbi.nlm.nih.gov/articles/PMC4578298/",Correct,"The TAVILY_SUMMARY confirms that treatment for stage IV adrenocortical carcinoma includes chemotherapy, radiation therapy for symptom relief (implying metastatic sites), and palliative surgery to remove nearby spread cancer for symptom relief and quality of life improvement, matching the assertion.","['https://www.ncbi.nlm.nih.gov/books/NBK65956/', 'https://pmc.ncbi.nlm.nih.gov/articles/PMC4578298/']"
"The infiltration of malignant cells into the serous membrane that lines the abdominal cavity, viscera, and coelom in amniotes is termed peritoneal surface malignancy or peritoneal cancer.","Peritoneal surface malignancy or peritoneal cancer is defined as the infiltration of malignant cells into the serous membrane lining the abdominal cavity, viscera, and coelom in amniotes.","Peritoneal cancer involves malignant cells infiltrating the peritoneum. It can originate in the peritoneum or spread from other sites. Symptoms include abdominal pain, bloating, and weight loss. Diagnosis often involves imaging and biopsy.","1. Peritoneal Cancer - StatPearls - NCBI Bookshelf - https://www.ncbi.nlm.nih.gov/books/NBK562138/
2. Peritoneal Surface Malignancies - StatPearls - NCBI Bookshelf - https://www.ncbi.nlm.nih.gov/books/NBK541114/",Correct,"The TAVILY_SUMMARY supports the core definition that peritoneal cancer involves malignant cells infiltrating the peritoneum, which is the serous membrane lining the abdominal cavity and viscera, consistent with the assertion.","['https://www.ncbi.nlm.nih.gov/books/NBK562138/', 'https://www.ncbi.nlm.nih.gov/books/NBK541114/']"
This condition is categorized into primary and secondary types.,Peritoneal surface malignancy is categorized into primary and secondary types.,Dyslipidemia is categorized into primary and secondary types. Primary dyslipidemia is genetic. Secondary dyslipidemia is caused by other medical conditions or lifestyle factors.,"1. Secondary dyslipidemia: its treatments and association with ... - https://pmc.ncbi.nlm.nih.gov/articles/PMC7936375/
2. Hypothyroidism - StatPearls - NCBI Bookshelf - https://www.ncbi.nlm.nih.gov/books/NBK519536/",Incorrect,"The TAVILY_SUMMARY and provided documents discuss the categorization of Dyslipidemia into primary and secondary types, not Peritoneal surface malignancy. There is no evidence provided to support the assertion regarding peritoneal surface malignancy.","['https://pmc.ncbi.nlm.nih.gov/articles/PMC7936375/', 'https://www.ncbi.nlm.nih.gov/books/NBK519536/']"
